baujahr,stadt,Bevölkerung,DistanzNamur,DistanzMaastricht,DistanzBrüssel,DistanzLuxemburg,kaufpreis,fläche_m2,schlafzimmer,badezimmer,parkplätze,garten,Haus,Wohnung
2020,MONS-LEZ-LIÈGE,3595,53,45,97,173,299483,140.0,4,1,2,0,1,0
2020,SAINT-VITH,9169,141,93,171,93,274000,101.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,266000,92.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,279000,99.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,266000,94.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,226000,85.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,260000,92.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,267000,101.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,272000,99.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,260000,94.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,274000,101.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,221000,85.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,279000,99.0,2,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,214000,68.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,225000,67.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,238000,74.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,209000,68.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,220000,77.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,205000,64.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,220000,78.0,1,1,1,1,0,1
2020,SAINT-VITH,9169,141,93,171,93,205000,64.0,1,1,1,0,0,1
2020,VELROUX,288,53,46,90,182,191469,93.0,2,1,1,0,0,1
2020,FLÉRON,16380,81,33,111,164,289500,117.0,4,1,1,1,1,0
2020,FLÉRON,16380,81,33,111,164,294500,117.0,4,1,1,1,1,0
2020,FLÉRON,16380,81,33,111,164,314500,117.0,4,1,1,1,1,0
2020,FLÉRON,16380,81,33,111,164,289500,117.0,4,1,1,1,1,0
2020,ROCOURT,197355,63,32,97,166,219500,91.0,2,1,1,0,0,1
2020,ROCOURT,197355,63,32,97,166,369500,161.0,3,1,1,0,0,1
2020,FERNELMONT,8007,19,81,67,167,290000,127.0,2,1,2,0,0,1
2020,JUPILLE-SUR-MEUSE,10784,77,29,108,167,325000,270.0,4,2,1,0,1,0
2020,JEHAY,14231,46,53,106,168,215000,115.0,3,1,1,0,0,1
2020,HUY,21293,38,68,86,162,232500,178.0,3,1,1,1,1,0
2020,HUY,21293,38,68,86,162,205000,126.0,3,1,1,1,1,0
2020,ARLON,30047,129,156,188,33,193000,71.0,1,1,1,0,0,1
2020,MALONNE,5256,18,102,74,162,240000,95.0,2,1,1,0,0,1
2020,TELLIN,2386,62,111,121,103,210499,135.0,3,1,2,0,1,0
2020,TELLIN,2386,62,111,121,103,204999,135.0,3,1,1,0,1,0
2020,TELLIN,2386,62,111,121,103,209999,138.0,3,1,3,0,1,0
2020,ERPENT,110939,4,95,67,150,388600,152.0,3,1,1,0,1,0
2020,HANNUT,16676,36,71,64,185,228300,134.0,3,1,1,0,1,0
2020,HEUSY,55198,94,47,125,162,298000,180.0,4,1,3,0,1,0
2020,NASSOGNE,5207,59,103,120,109,213000,104.0,3,1,2,1,0,1
2020,NASSOGNE,5207,59,103,120,109,213000,104.0,3,1,2,1,0,1
2020,CRISNÉE,3094,68,47,85,184,419000,174.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,425000,187.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,409000,154.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,379000,146.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,414000,187.0,3,1,1,0,1,0
2020,CRISNÉE,3094,68,47,85,184,390000,153.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,414000,175.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,404000,176.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,406000,177.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,374000,148.0,3,1,3,0,1,0
2020,CRISNÉE,3094,68,47,85,184,403000,176.0,3,2,3,0,1,0
2020,HENRI-CHAPELLE,9920,95,33,125,154,249500,120.0,2,1,1,1,0,1
2020,HENRI-CHAPELLE,9920,95,33,125,154,239500,120.0,2,1,1,0,0,1
2020,AMAY,14231,46,56,94,165,219000,135.0,4,1,2,1,1,0
2020,AMAY,14231,46,56,94,165,209000,135.0,3,1,2,1,1,0
2020,DINANT,13544,28,126,98,135,249000,175.0,3,1,2,0,1,0
2020,ARLON,30047,129,156,188,33,522670,144.0,3,1,2,1,1,0
2020,LIMONT,840,49,52,80,189,229055,115.0,3,2,3,0,0,0
2020,HUY,21293,38,68,86,162,172500,85.0,2,1,2,0,0,1
2020,CRISNÉE,3094,68,47,85,184,299000,174.0,3,1,3,0,0,0
2020,CRISNÉE,3094,68,47,85,184,319000,192.0,3,1,3,0,0,0
2020,CRISNÉE,3094,68,47,85,184,255700,97.0,2,1,2,0,0,1
2020,CRISNÉE,3094,68,47,85,184,278200,106.0,2,1,2,0,0,1
2020,CRISNÉE,3094,68,47,85,184,253700,97.0,2,1,2,1,0,1
2020,CRISNÉE,3094,68,47,85,184,245200,94.0,2,1,2,1,0,1
2020,HABAY-LA-VIEILLE,8387,116,159,175,44,385000,201.0,3,1,1,1,1,0
2020,VISÉ,17925,78,18,95,182,226000,89.0,2,1,48,0,0,1
2020,CHÊNÉE,195965,69,36,101,164,224000,93.0,2,1,1,1,0,1
2020,CHÊNÉE,195965,69,36,101,164,199000,76.0,1,1,1,1,0,1
2020,CHÊNÉE,195965,69,36,101,164,224500,93.0,2,1,1,1,0,1
2020,CHÊNÉE,195965,69,36,101,164,224000,93.0,2,1,1,1,0,1
2020,CHÊNÉE,195965,69,36,101,164,209000,91.0,2,1,1,0,0,1
2020,HANNUT,16676,36,71,64,185,301500,110.0,3,1,1,0,0,1
2020,HANNUT,16676,36,71,64,185,219100,82.0,2,1,1,0,0,1
2020,ANS,27322,63,35,91,173,157500,74.0,1,1,2,0,0,1
2020,VIRTON,11233,133,175,191,52,429500,191.0,4,2,3,0,1,0
2020,VIRTON,11233,133,175,191,52,342500,139.0,3,1,1,0,1,0
2020,VIRTON,11233,133,175,191,52,325000,141.0,3,1,1,0,1,0
2020,VIRTON,11233,133,175,191,52,342500,139.0,3,1,2,0,1,0
2020,VIRTON,11233,133,175,191,52,325000,151.0,4,2,3,0,1,0
2020,HANNUT,16676,36,71,64,185,229300,86.0,2,1,1,0,0,1
2020,HANNUT,16676,36,71,64,185,208900,78.0,2,1,1,0,0,1
2020,GOUVY,4780,103,110,171,87,265000,125.0,2,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,179500,80.0,2,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,295000,134.0,3,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,295000,129.0,3,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,217500,98.0,2,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,209500,87.0,2,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,179500,79.0,2,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,212500,98.0,2,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,222000,96.0,3,1,2,0,0,1
2020,WANZE,13570,34,65,82,163,215500,87.0,2,1,2,0,0,1
2020,BURG-REULAND,3956,152,104,182,86,90000,130.0,3,1,4,1,1,0
2020,ARLON,30047,129,156,188,33,532247,144.0,3,1,2,1,1,0
2020,VERVIERS,55592,94,46,124,140,178700,102.0,2,1,1,0,0,1
2020,VERVIERS,55592,94,46,124,140,195700,123.0,2,1,1,0,0,1
2020,VERVIERS,55592,94,46,124,140,179700,106.0,2,1,1,0,0,1
2020,VISÉ,17925,78,18,95,182,242741,92.0,2,1,25,0,0,1
2020,ANS,27322,63,35,91,173,199500,96.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,199500,96.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,197500,96.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,197500,96.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,209500,99.0,2,1,2,0,0,0
2020,ANS,27322,63,35,91,173,189500,96.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,205000,99.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,199500,99.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,199500,99.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,199500,98.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,235000,119.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,189500,99.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,235000,119.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,235000,119.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,229500,119.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,219500,119.0,2,1,2,0,0,1
2020,CINEY,16439,30,119,91,132,295500,161.0,4,1,1,0,1,0
2020,MALMEDY,12654,121,73,151,116,275000,139.0,3,1,2,0,1,0
2020,MALMEDY,12654,121,73,151,116,275000,144.0,3,2,2,0,1,0
2020,VELROUX,288,53,46,90,182,246521,169.0,4,2,1,1,1,0
2020,VELROUX,288,53,46,90,182,245395,168.0,4,2,1,1,1,0
2020,ROCHEFORT,12609,49,101,112,114,240000,125.0,2,1,1,0,1,0
2020,ROCHEFORT,12609,49,101,112,114,220000,125.0,2,1,1,0,1,0
2020,BARVAUX-SUR-OURTHE,11374,58,88,119,139,290000,120.0,4,2,1,0,1,0
2020,SOUMAGNE,16888,81,33,112,168,216000,137.0,3,1,1,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,216000,137.0,3,1,1,0,0,1
2020,CHAPON-SERAING,764,41,58,88,189,307000,196.0,4,1,3,0,1,0
2020,CHAPON-SERAING,764,41,58,88,189,315000,215.0,5,1,4,0,1,0
2020,ERPENT,110939,4,95,67,150,287000,94.0,2,1,44,1,0,1
2020,ERPENT,110939,4,95,67,150,303000,111.0,3,1,44,1,0,1
2020,ERPENT,110939,4,95,67,150,303000,111.0,3,1,44,1,0,1
2020,ERPENT,110939,4,95,67,150,390000,131.0,3,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,390000,123.0,3,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,285000,94.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,327000,114.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,298000,94.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,298000,96.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,290000,96.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,285000,94.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,279000,94.0,2,1,44,0,0,1
2020,JAMBES,19399,1,94,67,155,297000,95.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,269000,90.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,269000,90.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,295000,101.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,290000,101.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,295000,102.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,295000,102.0,2,1,1,0,0,1
2020,JAMBES,19399,1,94,67,155,298500,105.0,2,1,1,1,0,1
2020,JAMBES,19399,1,94,67,155,285000,94.0,2,1,1,1,0,1
2020,JAMBES,19399,1,94,67,155,279000,92.0,2,1,1,1,0,1
2020,JAMBES,19399,1,94,67,155,310000,113.0,3,1,1,1,0,1
2020,BERTRIX,8164,88,159,147,84,166370,96.0,2,1,1,0,0,1
2020,BERTRIX,8164,88,159,147,84,170000,106.0,2,1,1,0,0,1
2020,BERTRIX,8164,88,159,147,84,166370,96.0,2,1,1,0,0,1
2020,BERTRIX,8164,88,159,147,84,162250,81.0,2,1,1,0,0,1
2020,BERTRIX,8164,88,159,147,84,170000,106.0,2,1,1,0,0,1
2020,BERTRIX,8164,88,159,147,84,162250,81.0,2,1,1,0,0,1
2020,ANS,27322,63,35,91,173,189500,99.0,2,1,2,0,0,1
2020,ANS,27322,63,35,91,173,189500,99.0,2,1,2,0,0,1
2020,MUSSY-LA-VILLE,1156,143,185,201,46,175000,160.0,4,1,3,1,1,0
2020,BERTRIX,8164,88,159,147,84,199000,122.0,3,1,1,0,0,0
2020,BERTRIX,8164,88,159,147,84,199000,128.0,3,1,1,0,0,0
2020,BERTRIX,8164,88,159,147,84,170000,99.0,2,1,1,0,0,1
2020,BERTRIX,8164,88,159,147,84,195000,106.0,3,1,1,0,0,1
2020,ERPENT,110939,4,95,67,150,336500,140.0,3,1,1,0,1,0
2020,BERTRIX,8164,88,159,147,84,165000,101.0,2,1,1,0,0,1
2020,VISÉ,17925,78,18,95,182,201000,86.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,216000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,202000,88.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,262000,103.0,3,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,211000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,197000,88.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,245000,103.0,3,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,211000,86.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,208000,88.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,194000,87.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,216000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,211000,86.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,221000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,211000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,214000,86.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,229000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,174000,67.0,1,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,204000,87.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,224000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,214000,86.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,226000,89.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,174000,67.0,1,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,211000,88.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,204000,87.0,2,1,48,0,0,1
2020,VISÉ,17925,78,18,95,182,219000,89.0,2,1,48,0,0,1
2020,CLERMONT-SOUS-HUY,1422,57,54,105,163,270000,159.0,4,1,2,1,1,0
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,165000,58.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,165000,58.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,165000,28.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,60.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,140000,45.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,155000,48.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,157000,55.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,155000,50.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,160000,56.0,1,1,19,0,0,1
2020,SOUMAGNE,16888,81,33,112,168,155000,55.0,1,1,19,0,0,1
2020,HANNUT,16676,36,71,64,185,246750,95.0,1,1,2,0,0,1
2020,BONCELLES,64270,67,43,103,162,161000,71.0,1,1,11,0,0,1
2020,BONCELLES,64270,67,43,103,162,176000,71.0,1,1,11,0,0,1
2020,BONCELLES,64270,67,43,103,162,209000,87.0,2,1,11,0,0,1
2020,JAMBES,19399,1,94,67,155,280000,169.0,3,1,15,1,1,0
2020,JAMBES,19399,1,94,67,155,280000,109.0,3,2,10,0,0,1
2020,JAMBES,19399,1,94,67,155,290000,109.0,3,2,10,1,0,1
2020,JAMBES,19399,1,94,67,155,320000,93.0,2,1,67,0,0,0
2020,JAMBES,19399,1,94,67,155,305000,97.0,3,2,3,0,0,1
2020,JAMBES,19399,1,94,67,155,290000,97.0,3,1,10,0,0,1
2020,JAMBES,19399,1,94,67,155,304000,92.0,2,1,67,0,0,0
2020,JAMBES,19399,1,94,67,155,260000,83.0,2,1,67,0,0,1
2020,JAMBES,19399,1,94,67,155,304000,107.0,3,2,10,1,0,1
2020,JAMBES,19399,1,94,67,155,260000,86.0,2,1,10,0,0,1
2020,JAMBES,19399,1,94,67,155,255000,87.0,2,1,10,0,0,1
2020,JAMBES,19399,1,94,67,155,250000,87.0,2,1,10,0,0,1
2020,JAMBES,19399,1,94,67,155,280000,86.0,2,1,10,1,0,1
2020,JAMBES,19399,1,94,67,155,255000,87.0,2,1,10,1,0,1
2020,JAMBES,19399,1,94,67,155,255000,85.0,2,1,3,0,0,1
2020,JAMBES,19399,1,94,67,155,280000,89.0,2,1,3,0,0,0
2020,SAMBREVILLE,26949,26,112,81,184,176000,80.0,2,1,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,235000,103.0,3,2,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,224000,103.0,3,2,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,235000,93.0,3,2,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,222000,103.0,3,2,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,181000,83.0,2,1,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,207000,95.0,2,1,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,217000,103.0,3,2,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,179000,83.0,2,1,76,0,0,1
2020,SAMBREVILLE,26949,26,112,81,184,189000,95.0,2,1,76,0,0,1
2020,BERTRIX,8164,88,159,147,84,195000,106.0,3,1,1,0,0,1
2020,MALMEDY,12654,121,73,151,116,275000,148.0,3,1,2,0,1,0
2020,ERPENT,110939,4,95,67,150,330200,134.0,3,1,1,0,1,0
2020,ERPENT,110939,4,95,67,150,315100,138.0,3,1,1,0,1,0
2020,ERPENT,110939,4,95,67,150,335300,140.0,3,1,1,0,1,0
2020,ERPENT,110939,4,95,67,150,326100,140.0,3,1,1,0,1,0
2020,VERVIERS,55592,94,46,124,140,180999,86.0,2,1,1,0,0,1
2020,VERVIERS,55592,94,46,124,140,172999,82.0,2,1,1,0,0,1
2020,VERVIERS,55592,94,46,124,140,184999,90.0,2,1,1,0,0,1
2020,AMAY,14231,46,56,94,165,219000,135.0,4,1,1,0,1,0
2020,AMAY,14231,46,56,94,165,209000,135.0,4,1,1,1,1,0
2020,HUY,21293,38,68,86,162,171000,84.0,2,1,2,0,0,1
2020,HUY,21293,38,68,86,162,172500,86.0,2,1,2,0,0,1
2020,HUY,21293,38,68,86,162,172500,86.0,2,1,2,0,0,1
2020,HUY,21293,38,68,86,162,169000,86.0,2,1,2,0,0,1
2020,HUY,21293,38,68,86,162,172500,86.0,2,1,2,0,0,1
2020,HUY,21293,38,68,86,162,172500,88.0,2,1,2,0,0,1
2020,HUY,21293,38,68,86,162,171000,84.0,2,1,2,0,0,1
2020,CRISNÉE,3094,68,47,85,184,336500,128.0,3,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,302000,116.0,3,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,256800,109.0,3,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,245000,84.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,242500,89.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,223500,96.0,3,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,223400,87.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,223000,83.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,219800,89.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,219800,87.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,218800,84.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,218800,86.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,216800,83.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,202000,89.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,199500,87.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,198500,85.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,196500,83.0,2,1,1,0,0,1
2020,CRISNÉE,3094,68,47,85,184,195800,84.0,2,1,1,0,0,1
2020,ERPENT,110939,4,95,67,150,385000,131.0,3,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,275000,94.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,282000,97.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,275000,94.0,2,1,44,0,0,1
2020,ERPENT,110939,4,95,67,150,295000,110.0,3,1,44,1,0,1
2020,ERPENT,110939,4,95,67,150,230000,81.0,2,1,44,1,0,1
2020,FLÉMALLE,25140,55,47,99,182,175000,102.0,2,1,1,0,0,1
2020,FLÉMALLE,25140,55,47,99,182,175000,90.0,2,1,1,0,0,1
2020,GRIVEGNÉE,19606,69,34,102,164,324000,155.0,3,2,1,0,0,1
2020,GRIVEGNÉE,19606,69,34,102,164,244000,112.0,3,2,1,0,0,1
2020,NOISEUX,1246,52,82,108,132,219500,126.0,3,1,1,1,1,0
2020,NOISEUX,1246,52,82,108,132,219500,126.0,3,1,1,1,1,0
2020,HAM-SUR-SAMBRE,19074,22,107,78,178,169000,100.0,3,1,1,1,1,0
2020,JEMEPPE-SUR-SAMBRE,17990,29,103,75,175,174000,100.0,3,1,1,1,1,0
2020,DAVE,1498,7,102,74,149,460000,237.0,4,2,1,0,1,0
2020,DAVE,1498,7,102,74,149,337500,168.0,3,2,2,0,1,0
2020,DAVE,1498,7,102,74,149,336500,168.0,3,2,2,0,1,0
2020,LIÈGE,195965,65,32,97,166,235000,93.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,258500,109.0,3,1,1,0,0,1
2020,ERPENT,110939,4,95,67,150,285000,102.0,3,2,74,1,0,1
2020,PESSOUX,744,32,88,93,133,295500,160.0,4,1,1,0,1,0
2020,PESSOUX,744,32,88,93,133,322800,172.0,4,1,1,0,1,0
2020,PESSOUX,744,32,88,93,133,322800,174.0,4,1,1,0,1,0
2020,PESSOUX,744,32,88,93,133,297600,166.0,4,1,1,0,1,0
2020,PESSOUX,744,32,88,93,133,322800,174.0,4,1,1,0,1,0
2020,PESSOUX,744,32,88,93,133,297600,165.0,4,1,1,0,1,0
2020,PESSOUX,744,32,88,93,133,295500,161.0,4,1,1,0,1,0
2020,VERLAINE,3507,43,52,84,192,307000,196.0,4,1,3,0,1,0
2020,VERLAINE,3507,43,52,84,192,315000,214.0,5,1,4,0,1,0
2020,WAREMME,15437,51,54,78,191,214600,105.0,3,1,2,0,1,0
2020,HUY,21293,38,68,86,162,234900,92.0,2,1,1,0,0,1
2020,HUY,21293,38,68,86,162,227000,87.0,2,1,1,0,0,1
2020,HUY,21293,38,68,86,162,220200,83.0,2,1,1,0,0,1
2020,HUY,21293,38,68,86,162,229100,87.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,211400,97.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,159500,66.0,1,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,197500,88.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,195900,88.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,227700,105.0,3,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,209700,97.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,158500,66.0,1,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,201600,89.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,248800,121.0,3,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,193500,88.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,207300,97.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,189400,88.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,156800,66.0,1,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,196000,88.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,205700,80.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,182000,88.0,2,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,254600,121.0,3,1,1,0,0,1
2020,LIÈGE,195965,65,32,97,166,240900,129.0,4,2,1,0,0,0
2020,LIÈGE,195965,65,32,97,166,197500,94.0,2,1,1,0,0,1
2020,ERPENT,110939,4,95,67,150,285000,115.0,3,1,23,0,0,1
2020,ARLON,30047,129,156,188,33,249000,93.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,228000,71.0,1,1,1,1,0,1
2020,ARLON,30047,129,156,188,33,245000,87.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,245000,85.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,245000,82.0,2,2,1,1,0,1
2020,ARLON,30047,129,156,188,33,245000,85.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,273000,112.0,3,3,1,0,0,1
2020,ARLON,30047,129,156,188,33,299000,112.0,3,3,1,1,0,1
2020,ARLON,30047,129,156,188,33,251000,93.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,224000,77.0,1,1,1,0,0,1
2020,ARLON,30047,129,156,188,33,204000,74.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,235000,86.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,235000,85.0,2,2,1,0,0,1
2020,ARLON,30047,129,156,188,33,226000,68.0,1,1,1,1,0,1
2020,ARLON,30047,129,156,188,33,276000,83.0,2,2,1,1,0,1
2020,VERVIERS,55592,94,46,124,140,280000,155.0,4,1,2,0,1,0
2020,VERVIERS,55592,94,46,124,140,280000,150.0,4,1,2,0,1,0
